payment_id,loan_id,payment_date,payment_amount,payment_method,payment_status
25361,14533,2025-04-08,21945.0,Debit Card,Success
25362,17685,2022-06-04,162.0,Auto Debit,Success
25363,27020,2025-12-04,11794.0,Credit Card,Success
25364,19909,2022-01-23,11070.0,Net Banking,Success
25365,16034,2026-01-13,21534.0,Net Banking,Success
25366,25808,2022-08-31,637.0,Credit Card,Failed
25367,145,2022-09-26,20122.0,Net Banking,Success
25368,16660,2025-03-17,14392.0,Credit Card,Success
25369,23139,2025-07-05,4400.0,Auto Debit,Success
25370,9203,2025-10-27,4934.0,Credit Card,Success
25371,9727,2025-09-27,9281.0,Credit Card,Success
25372,22714,2023-11-20,24501.0,Debit Card,Success
25373,12388,2023-01-01,22894.0,Net Banking,Success
25374,18715,2022-11-19,24638.0,Auto Debit,Success
25375,8717,2024-11-23,14970.0,UPI,Success
25376,19832,2023-05-10,19318.0,Debit Card,Success
25377,3975,2024-02-09,7922.0,Credit Card,Success
25378,543,2023-09-06,3838.0,Net Banking,Success
25379,18732,2022-02-20,20650.0,Net Banking,Success
25380,20825,2022-03-29,10884.0,Debit Card,Success
25381,18581,2023-04-01,1990.0,Credit Card,Success
25382,8660,2023-12-07,6667.0,UPI,Success
25383,7842,2025-07-28,4106.0,Credit Card,Success
25384,2020,2024-07-23,12301.0,UPI,Success
25385,20678,2025-05-26,18665.0,UPI,Success
25386,21643,2025-01-12,7456.0,Net Banking,Success
25387,26722,2023-07-06,8558.0,Credit Card,Success
25388,9913,2022-09-19,13932.0,UPI,Success
25389,19499,2026-03-06,18940.0,Net Banking,Success
25390,12854,2022-06-09,7973.0,Debit Card,Success
25391,18918,2023-09-05,16785.0,Net Banking,Success
25392,18472,2024-02-24,22909.0,Debit Card,Success
25393,25336,2025-06-13,17332.0,UPI,Success
25394,27877,2024-09-06,19982.0,Auto Debit,Success
25395,5071,2024-11-27,7324.0,UPI,Failed
25396,3616,2024-03-29,6298.0,Auto Debit,Success
25397,21644,2023-11-30,10707.0,Debit Card,Success
25398,13529,2023-04-14,6766.0,Net Banking,Success
25399,982,2024-07-28,22226.0,Credit Card,Success
25400,16714,2023-10-05,2620.0,Auto Debit,Success
25401,8786,2025-01-16,12463.0,Net Banking,Success
25402,13835,2023-09-06,14276.0,Debit Card,Pending
25403,1622,2024-12-06,853.0,Auto Debit,Success
25404,16114,2025-04-25,2420.0,Net Banking,Success
25405,27038,2026-01-17,9518.0,Debit Card,Success
25406,25049,2025-06-13,12190.0,Credit Card,Success
25407,28218,2022-01-15,10440.0,Auto Debit,Success
25408,27708,2026-02-03,9858.0,UPI,Success
25409,27656,2022-09-03,15580.0,Credit Card,Success
25410,7195,2023-09-22,7396.0,Net Banking,Success
25411,11338,2025-02-23,8799.0,Auto Debit,Success
25412,9309,2023-02-12,10503.0,Auto Debit,Success
25413,23861,2024-10-15,19226.0,Net Banking,Success
25414,24935,2023-07-26,18281.0,Net Banking,Success
25415,28455,2024-01-20,21646.0,Debit Card,Success
25416,10225,2025-05-30,12568.0,UPI,Pending
25417,10195,2025-10-18,18298.0,Net Banking,Success
25418,20822,2023-01-16,7618.0,Net Banking,Success
25419,1366,2022-08-19,2502.0,Auto Debit,Success
25420,11057,2025-04-22,20870.0,Auto Debit,Success
25421,11024,2025-04-08,193.0,Debit Card,Success
25422,7867,2022-10-10,8615.0,Debit Card,Success
25423,21921,2023-06-25,1217.0,UPI,Success
25424,3601,2024-02-04,11432.0,Net Banking,Success
25425,12754,2026-01-03,10139.0,Auto Debit,Success
25426,26397,2023-03-03,11180.0,Credit Card,Success
25427,212,2025-12-02,23284.0,Debit Card,Success
25428,18561,2025-03-05,19949.0,Credit Card,Success
25429,25471,2026-02-18,12325.0,Net Banking,Success
25430,19146,2023-05-19,16298.0,UPI,Success
25431,9725,2026-03-17,6885.0,Auto Debit,Success
25432,20696,2025-01-24,10367.0,Credit Card,Success
25433,5132,2024-06-16,19821.0,Credit Card,Success
25434,26984,2024-08-21,14734.0,UPI,Success
25435,15522,2022-05-12,7967.0,Credit Card,Failed
25436,20350,2022-05-28,8214.0,Credit Card,Success
25437,12737,2022-04-20,19896.0,Debit Card,Success
25438,21149,2025-12-30,17534.0,Auto Debit,Success
25439,16377,2022-09-12,22447.0,Debit Card,Success
25440,10814,2022-11-10,20165.0,Debit Card,Success
25441,25315,2023-01-31,22866.0,Debit Card,Success
25442,4769,2025-07-08,417.0,Debit Card,Success
25443,10377,2024-03-09,19654.0,UPI,Success
25444,20505,2024-05-04,10319.0,Debit Card,Success
25445,29866,2022-10-13,,,Success
25446,10308,2025-07-26,7504.0,UPI,Pending
25447,20804,2022-11-23,7362.0,Debit Card,Success
25448,26123,2024-09-14,22618.0,Net Banking,Success
25449,2700,2025-07-03,12662.0,Debit Card,Success
25450,12297,2022-05-23,5931.0,Net Banking,Success
25451,16279,2024-07-12,5851.0,Net Banking,Success
25452,23908,2025-12-06,15503.0,UPI,Success
25453,8803,2023-11-09,13450.0,Credit Card,Success
25454,16793,2024-02-10,8323.0,Debit Card,Success
25455,398,2022-08-03,1640.0,Auto Debit,Success
25456,9975,2022-04-27,21676.0,Debit Card,Success
25457,4403,2025-10-28,2709.0,Auto Debit,Success
25458,7503,2023-05-15,17687.0,Debit Card,Success
25459,7091,2023-08-03,9901.0,Net Banking,Success
25460,28077,2025-06-20,8979.0,Debit Card,Pending
25461,12359,2025-07-06,3720.0,Auto Debit,Success
25462,24788,2023-06-26,24687.0,Debit Card,Pending
25463,29157,2022-05-20,325.0,Auto Debit,Success
25464,1884,2024-03-11,15859.0,Auto Debit,Success
25465,4508,2024-03-02,12796.0,Net Banking,Success
25466,332,2024-05-09,20308.0,Credit Card,Success
25467,7868,2022-02-10,1371.0,Auto Debit,Success
25468,8037,2025-03-28,7764.0,UPI,Success
25469,1349,2025-12-18,8916.0,UPI,Success
25470,26002,2022-06-19,21259.0,Debit Card,Success
25471,742,2025-09-26,3196.0,Net Banking,Success
25472,4402,2024-02-11,10923.0,Net Banking,Success
25473,18407,2024-07-24,2350.0,UPI,Success
25474,8456,2025-04-26,6504.0,Credit Card,Success
25475,29208,2025-09-12,10213.0,Debit Card,Success
25476,16250,2025-08-03,18020.0,Debit Card,Success
25477,27857,2022-07-19,,,Success
25478,28047,2024-10-11,17049.0,UPI,Success
25479,13329,2024-08-18,1692.0,Auto Debit,Success
25480,29853,2025-01-02,6223.0,Net Banking,Success
25481,26313,2022-06-04,5040.0,Credit Card,Success
25482,29969,2024-02-18,23444.0,Auto Debit,Success
25483,16499,2025-12-09,19788.0,UPI,Success
25484,16843,2024-07-16,23114.0,UPI,Success
25485,19622,2023-11-02,19145.0,Net Banking,Success
25486,29273,2024-12-04,16169.0,UPI,Success
25487,4642,2023-03-04,10641.0,UPI,Success
25488,6867,2023-09-09,10629.0,UPI,Success
25489,18585,2026-03-02,19206.0,Auto Debit,Success
25490,20790,2024-09-15,15824.0,Net Banking,Success
25491,6694,2026-04-14,11518.0,Debit Card,Success
25492,16368,2023-02-05,23998.0,Auto Debit,Success
25493,1610,2023-12-30,2122.0,Debit Card,Success
25494,12907,2024-11-15,24936.0,Debit Card,Success
25495,20446,2025-10-20,17518.0,Net Banking,Success
25496,12936,2023-02-14,21408.0,Credit Card,Success
25497,20488,2024-07-29,920.0,Debit Card,Success
25498,29500,2025-03-25,2696.0,Credit Card,Success
25499,13181,2022-05-04,12680.0,UPI,Success
25500,27115,2022-09-16,10930.0,Auto Debit,Success
25501,28905,2023-09-21,20759.0,UPI,Success
25502,25252,2024-04-22,20811.0,Credit Card,Success
25503,6373,2025-08-10,5583.0,Credit Card,Success
25504,21146,2026-03-16,15655.0,Credit Card,Success
25505,2477,2023-01-08,15424.0,Net Banking,Success
25506,3516,2025-02-01,6832.0,Debit Card,Success
25507,25124,2026-01-12,17803.0,UPI,Success
25508,3754,2026-02-02,16994.0,Auto Debit,Success
25509,17055,2025-10-08,1981.0,Net Banking,Success
25510,17928,2022-01-28,4792.0,Debit Card,Success
25511,14591,2022-05-10,2092.0,Debit Card,Pending
25512,2298,2024-07-08,20249.0,Net Banking,Success
25513,3772,2025-08-21,7093.0,Credit Card,Success
25514,17817,2023-12-25,1636.0,UPI,Success
25515,18355,2023-10-26,2413.0,Credit Card,Success
25516,4840,2025-10-29,12237.0,Debit Card,Success
25517,27942,2023-05-27,15244.0,Net Banking,Success
25518,28420,2024-05-16,14894.0,UPI,Success
25519,18044,2025-08-22,19202.0,UPI,Success
25520,17963,2024-08-09,22941.0,Auto Debit,Success
25521,10540,2024-02-08,16749.0,Credit Card,Failed
25522,17986,2025-11-11,1168.0,Debit Card,Success
25523,12433,2022-05-10,,,Success
25524,2264,2024-06-21,18072.0,Debit Card,Success
25525,26877,2024-11-08,8650.0,Credit Card,Success
25526,11336,2022-03-14,16840.0,Credit Card,Success
25527,9495,2024-06-27,11454.0,Net Banking,Success
25528,2051,2023-05-15,22794.0,Auto Debit,Success
25529,1465,2023-07-21,4461.0,Net Banking,Success
25530,27019,2024-11-10,20080.0,Debit Card,Success
25531,28872,2024-09-12,5030.0,Credit Card,Success
25532,19644,2023-10-12,21688.0,Auto Debit,Failed
25533,22598,2025-05-18,17548.0,Debit Card,Success
25534,9124,2025-06-25,20158.0,Debit Card,Success
25535,1428,2022-02-28,18481.0,Debit Card,Success
25536,13267,2022-09-19,2559.0,Auto Debit,Success
25537,11718,2023-12-23,17493.0,Auto Debit,Pending
25538,19288,2023-09-28,,,Success
25539,15943,2023-11-22,13738.0,Auto Debit,Success
25540,20757,2023-12-29,7389.0,Net Banking,Pending
25541,12345,2026-02-11,16040.0,Credit Card,Success
25542,29040,2026-01-04,21034.0,UPI,Success
25543,15226,2023-06-15,15950.0,Credit Card,Success
25544,10014,2025-11-22,8559.0,Auto Debit,Success
25545,18192,2024-03-22,12494.0,Debit Card,Success
25546,5349,2022-06-23,18026.0,UPI,Success
25547,13573,2024-06-11,6776.0,UPI,Success
25548,9980,2026-01-04,1343.0,Debit Card,Success
25549,267,2024-04-29,19318.0,Debit Card,Success
25550,9963,2023-11-01,11786.0,Auto Debit,Pending
25551,14596,2026-02-06,9455.0,Auto Debit,Success
25552,1801,2024-09-02,21817.0,Auto Debit,Success
25553,12948,2025-04-23,12451.0,UPI,Success
25554,21869,2023-03-26,7143.0,Net Banking,Success
25555,21017,2023-12-02,16012.0,UPI,Success
25556,15053,2022-12-09,9440.0,Debit Card,Failed
25557,10517,2022-08-20,10696.0,Debit Card,Success
25558,2216,2022-06-01,22688.0,UPI,Success
25559,17466,2024-06-10,2386.0,UPI,Success
25560,26958,2022-08-12,6294.0,UPI,Success
25561,5422,2025-03-19,6713.0,Net Banking,Success
25562,9267,2026-04-04,8966.0,UPI,Success
25563,16625,2022-02-09,10390.0,UPI,Success
25564,5121,2022-12-31,9925.0,Auto Debit,Success
25565,1006,2022-07-24,2135.0,Credit Card,Success
25566,8328,2023-01-21,1526.0,Credit Card,Success
25567,6110,2024-06-14,22474.0,UPI,Success
25568,17437,2023-01-02,5301.0,Debit Card,Success
25569,605,2025-04-03,16262.0,Auto Debit,Success
25570,29852,2023-04-08,15219.0,UPI,Success
25571,25818,2025-06-27,14701.0,Credit Card,Failed
25572,2593,2022-04-04,23784.0,Credit Card,Success
25573,4489,2025-12-30,24918.0,UPI,Success
25574,5103,2024-07-07,12555.0,UPI,Success
25575,12156,2022-07-06,24314.0,UPI,Success
25576,2047,2024-10-01,14658.0,Debit Card,Success
25577,5154,2022-05-29,5783.0,Credit Card,Success
25578,16062,2022-10-14,17002.0,Credit Card,Success
25579,28015,2023-06-04,2033.0,UPI,Success
25580,28986,2025-09-13,7277.0,Auto Debit,Success
25581,24188,2025-11-09,5745.0,Credit Card,Failed
25582,14863,2022-01-30,13594.0,Auto Debit,Success
25583,18928,2025-06-07,3797.0,Debit Card,Success
25584,7357,2023-02-13,24188.0,Net Banking,Success
25585,28601,2024-01-05,1410.0,Debit Card,Success
25586,27248,2022-06-26,22701.0,Net Banking,Success
25587,6147,2022-07-11,2411.0,Auto Debit,Success
25588,7872,2024-01-08,,,Success
25589,18312,2023-02-27,1677.0,Debit Card,Success
25590,7376,2022-05-23,,,Success
25591,25675,2025-03-21,2695.0,Debit Card,Success
25592,17157,2026-03-08,7641.0,UPI,Success
25593,4256,2024-12-27,8449.0,Net Banking,Success
25594,11194,2025-10-13,7694.0,Credit Card,Success
25595,27968,2024-06-09,4736.0,Auto Debit,Success
25596,19169,2026-03-19,21366.0,Net Banking,Success
25597,9212,2026-04-27,16568.0,Debit Card,Success
25598,24325,2025-12-18,23786.0,Auto Debit,Success
25599,12313,2025-08-11,12326.0,UPI,Failed
25600,11850,2024-12-26,12906.0,UPI,Failed
25601,17350,2023-07-18,20510.0,UPI,Success
25602,22111,2022-08-22,15175.0,UPI,Success
25603,23627,2023-05-01,13705.0,UPI,Success
25604,22197,2022-08-30,14474.0,Credit Card,Success
25605,4495,2025-06-27,10486.0,Auto Debit,Success
25606,12931,2024-11-05,,,Success
25607,27378,2022-01-05,18756.0,UPI,Success
25608,16840,2022-03-08,23576.0,Net Banking,Success
25609,21927,2024-06-12,23067.0,Debit Card,Success
25610,2650,2023-11-26,9698.0,Auto Debit,Success
25611,10990,2025-02-10,20343.0,Credit Card,Success
25612,22803,2023-07-08,2917.0,Credit Card,Success
25613,13082,2023-05-01,19486.0,Debit Card,Success
25614,6694,2025-04-06,3608.0,UPI,Success
25615,3277,2025-04-10,11845.0,Debit Card,Success
25616,16828,2024-01-04,5456.0,Credit Card,Success
25617,21107,2023-11-17,15759.0,Credit Card,Success
25618,23649,2023-03-08,14696.0,UPI,Success
25619,28456,2024-01-28,12959.0,Auto Debit,Success
25620,22779,2025-05-15,11859.0,Credit Card,Success
25621,20049,2023-06-17,,,Success
25622,22617,2024-02-01,16750.0,Net Banking,Success
25623,27497,2023-05-30,12895.0,Credit Card,Success
25624,24090,2022-05-03,13679.0,Net Banking,Success
25625,629,2023-09-16,9229.0,Auto Debit,Success
25626,19086,2022-01-05,834.0,Net Banking,Success
25627,8987,2026-01-09,20761.0,Debit Card,Success
25628,5228,2025-11-10,14485.0,Credit Card,Success
25629,8743,2025-08-01,12975.0,Debit Card,Success
25630,15751,2022-10-22,21652.0,Net Banking,Success
25631,14634,2024-01-06,12752.0,UPI,Success
25632,22838,2024-06-21,18451.0,Auto Debit,Success
25633,28908,2024-10-15,12677.0,Auto Debit,Success
25634,16043,2025-01-15,4365.0,Net Banking,Success
25635,6853,2022-07-04,,,Success
25636,2774,2022-10-18,17593.0,Net Banking,Success
25637,15202,2024-12-30,14368.0,UPI,Success
25638,26404,2025-03-02,3592.0,Auto Debit,Failed
25639,8191,2023-02-17,6817.0,Debit Card,Failed
25640,23124,2023-04-18,22239.0,Auto Debit,Success
25641,6249,2026-02-03,9311.0,Net Banking,Success
25642,15740,2024-03-30,23769.0,Net Banking,Success
25643,5402,2022-03-12,19950.0,UPI,Success
25644,6540,2022-10-03,20869.0,Auto Debit,Success
25645,21000,2022-09-04,10868.0,Auto Debit,Success
25646,25339,2022-04-24,11197.0,Net Banking,Success
25647,27286,2025-12-07,2752.0,Credit Card,Success
25648,24288,2023-03-20,18082.0,UPI,Success
25649,1787,2026-01-23,698.0,UPI,Success
25650,12565,2026-04-08,13696.0,Credit Card,Success
25651,1245,2023-08-27,5426.0,Net Banking,Success
25652,3606,2023-01-04,24479.0,Debit Card,Success
25653,26751,2024-02-13,5096.0,Credit Card,Success
25654,3303,2025-08-13,5549.0,Credit Card,Success
25655,27981,2025-12-05,4853.0,Net Banking,Pending
25656,21777,2025-03-22,21238.0,Auto Debit,Success
25657,18051,2025-07-14,6641.0,Net Banking,Success
25658,1059,2023-08-14,7290.0,Credit Card,Success
25659,6507,2024-04-12,1564.0,UPI,Success
25660,24553,2024-11-16,15454.0,UPI,Success
25661,17496,2022-10-20,21942.0,Auto Debit,Success
25662,9982,2025-05-17,8152.0,Credit Card,Success
25663,27189,2022-10-19,10031.0,Credit Card,Success
25664,7367,2023-08-02,14964.0,UPI,Success
25665,5354,2024-04-19,14002.0,Auto Debit,Success
25666,26337,2025-03-17,2972.0,Auto Debit,Success
25667,17603,2023-01-26,21042.0,Debit Card,Success
25668,9556,2022-02-25,9759.0,UPI,Success
25669,26947,2022-08-08,20706.0,Debit Card,Success
25670,26220,2022-09-12,1574.0,UPI,Failed
25671,17381,2022-10-24,7215.0,Debit Card,Success
25672,6351,2026-02-15,21658.0,Auto Debit,Success
25673,23564,2023-12-08,2364.0,Auto Debit,Failed
25674,8472,2023-11-13,8206.0,UPI,Success
25675,19890,2025-04-26,20354.0,Auto Debit,Success
25676,6898,2024-06-22,,,Success
25677,8787,2022-04-02,8659.0,Debit Card,Success
25678,12756,2026-04-29,5575.0,UPI,Success
25679,25862,2023-01-28,4662.0,Credit Card,Success
25680,4731,2026-02-18,16728.0,Auto Debit,Success
25681,17922,2024-08-08,858.0,Net Banking,Success
25682,28320,2024-11-29,24273.0,UPI,Failed
25683,29659,2025-11-11,9214.0,UPI,Success
25684,440,2024-07-12,13329.0,UPI,Failed
25685,25046,2024-03-17,14216.0,Auto Debit,Success
25686,21080,2025-02-21,5397.0,Auto Debit,Success
25687,6233,2024-11-21,24573.0,Debit Card,Failed
25688,27784,2024-05-20,7746.0,Net Banking,Success
25689,8006,2025-09-15,8844.0,Debit Card,Success
25690,19981,2022-10-25,24758.0,Auto Debit,Success
25691,27429,2023-05-31,20212.0,Auto Debit,Success
25692,9677,2024-11-08,312.0,Credit Card,Success
25693,28739,2022-04-02,3108.0,Debit Card,Success
25694,10017,2023-03-06,4480.0,UPI,Success
25695,19293,2025-11-26,2976.0,Debit Card,Success
25696,15090,2024-01-29,12782.0,Debit Card,Success
25697,19987,2023-10-25,7129.0,UPI,Success
25698,17024,2024-04-18,15176.0,Credit Card,Success
25699,14985,2025-10-18,1933.0,UPI,Success
25700,28242,2022-10-14,10523.0,Debit Card,Success
25701,28688,2023-10-17,21328.0,Credit Card,Success
25702,11469,2022-01-21,18462.0,Net Banking,Success
25703,6469,2024-06-18,7883.0,UPI,Success
25704,1274,2022-03-09,19379.0,Debit Card,Success
25705,6315,2022-04-26,11480.0,Credit Card,Success
25706,10769,2025-11-04,13907.0,Net Banking,Success
25707,22640,2024-05-26,13052.0,Credit Card,Success
25708,16568,2022-12-05,24446.0,Net Banking,Failed
25709,3834,2025-11-30,8967.0,UPI,Success
25710,25786,2022-09-23,22201.0,Debit Card,Failed
25711,26773,2024-08-09,22567.0,Net Banking,Success
25712,22221,2024-02-10,,,Success
25713,12193,2024-02-11,3265.0,Debit Card,Success
25714,22094,2024-04-10,23400.0,UPI,Success
25715,10765,2023-06-25,10898.0,Auto Debit,Success
25716,279,2025-06-05,6655.0,Net Banking,Success
25717,12145,2025-10-21,16464.0,Net Banking,Failed
25718,12885,2023-05-04,18133.0,Net Banking,Success
25719,19277,2025-04-02,5100.0,Auto Debit,Success
25720,10412,2022-06-24,7454.0,Debit Card,Success
25721,15952,2022-09-10,12445.0,Debit Card,Success
25722,16002,2024-08-13,19107.0,Net Banking,Success
25723,12686,2023-03-21,9246.0,Debit Card,Success
25724,3458,2023-02-25,20663.0,Auto Debit,Success
25725,17024,2023-11-28,514.0,Net Banking,Failed
25726,8325,2024-06-18,5654.0,Debit Card,Success
25727,27549,2024-03-19,19866.0,UPI,Success
25728,21854,2022-11-18,16002.0,Net Banking,Success
25729,24432,2023-06-14,23405.0,Auto Debit,Success
25730,9653,2025-11-05,3791.0,Net Banking,Success
25731,15609,2024-07-15,283.0,Debit Card,Success
25732,16980,2023-09-05,6503.0,Debit Card,Success
25733,10056,2023-08-13,24736.0,Debit Card,Success
25734,14270,2023-12-20,691.0,UPI,Success
25735,13159,2023-10-19,22021.0,Auto Debit,Success
25736,27010,2026-04-06,3223.0,Auto Debit,Success
25737,14730,2024-09-24,20637.0,Net Banking,Failed
25738,21665,2024-07-29,12491.0,Auto Debit,Success
25739,28755,2023-03-06,16046.0,Net Banking,Failed
25740,14359,2024-11-08,4641.0,Auto Debit,Success
25741,24506,2022-09-13,21348.0,Debit Card,Success
25742,24613,2024-02-27,17863.0,Auto Debit,Success
25743,8452,2025-08-17,354.0,Net Banking,Success
25744,27817,2025-09-02,13221.0,Debit Card,Success
25745,14316,2025-06-29,20958.0,UPI,Success
25746,18262,2022-05-26,24853.0,Credit Card,Success
25747,4051,2023-04-27,4996.0,Credit Card,Success
25748,10972,2023-12-08,8114.0,Credit Card,Success
25749,18331,2022-07-18,24935.0,Debit Card,Success
25750,4762,2025-10-19,22697.0,Auto Debit,Success
25751,1717,2022-11-12,5809.0,Auto Debit,Success
25752,20061,2022-08-01,7297.0,Credit Card,Success
25753,9953,2026-04-03,9095.0,Net Banking,Success
25754,28709,2022-05-15,8122.0,UPI,Success
25755,14583,2025-10-13,18009.0,UPI,Success
25756,23271,2025-08-15,22083.0,Auto Debit,Success
25757,18845,2022-06-14,17616.0,Auto Debit,Success
25758,10629,2024-07-25,4341.0,Auto Debit,Success
25759,12923,2024-04-06,1730.0,UPI,Success
25760,27693,2023-05-22,10221.0,Auto Debit,Success
25761,20583,2024-04-11,16312.0,Credit Card,Success
25762,21898,2022-12-19,2596.0,Credit Card,Success
25763,8554,2025-03-26,18017.0,Net Banking,Success
25764,26771,2022-06-28,17788.0,Debit Card,Success
25765,8667,2023-08-26,14220.0,Credit Card,Success
25766,16808,2026-04-27,12148.0,UPI,Success
25767,8724,2025-01-11,15424.0,UPI,Success
25768,17432,2022-09-26,13527.0,Net Banking,Success
25769,5767,2022-06-01,18788.0,Credit Card,Pending
25770,18899,2022-12-19,21113.0,UPI,Success
25771,7828,2023-02-18,20686.0,Net Banking,Success
25772,13107,2025-10-01,5847.0,Debit Card,Success
25773,21123,2025-09-24,3077.0,Auto Debit,Success
25774,14611,2025-10-12,20963.0,Credit Card,Success
25775,3841,2024-08-19,14247.0,Debit Card,Success
25776,28250,2023-10-10,20879.0,UPI,Success
25777,4038,2026-03-14,2976.0,Net Banking,Success
25778,19010,2022-06-16,7500.0,UPI,Success
25779,14577,2022-09-22,18522.0,Net Banking,Success
25780,19680,2025-02-25,6992.0,Debit Card,Success
