payment_id,loan_id,payment_date,payment_amount,payment_method,payment_status,loan_amount,loan_bucket
21900,4926,2022-08-01,18504.0,Net Banking,Success,389876,Medium
21901,18660,2026-04-08,9590.0,UPI,Success,482553,High
21902,4749,2023-09-07,17612.0,Net Banking,Success,642147,Very High
21903,15598,2025-07-27,15510.0,Credit Card,Success,485392,High
21904,26812,2025-02-27,1360.0,UPI,Success,334351,Medium
21905,14071,2024-07-29,3710.0,Auto Debit,Success,766923,Very High
21906,8575,2025-06-28,18937.0,Credit Card,Pending,464692,Medium
21907,16250,2023-03-07,21282.0,Debit Card,Success,723888,Very High
21908,12197,2024-06-10,7004.0,Net Banking,Success,401675,Medium
21909,435,2023-05-13,1522.0,Debit Card,Success,65797,Very Low
21910,4252,2025-01-27,5442.0,Credit Card,Success,434825,Medium
21911,26847,2023-04-09,3205.0,Auto Debit,Success,123546,Very Low
21912,24068,2025-06-02,14252.0,Net Banking,Success,653321,Very High
21913,29524,2022-09-20,15622.0,Auto Debit,Success,794504,Very High
21914,5443,2022-05-27,20007.0,Net Banking,Success,622471,High
21915,23904,2022-02-06,21123.0,Debit Card,Success,460804,Medium
21916,15902,2024-03-29,14103.0,Credit Card,Success,138968,Very Low
21917,15610,2025-01-09,22342.0,Auto Debit,Pending,666663,Very High
21918,8228,2024-04-09,593.0,Debit Card,Failed,722338,Very High
21919,25887,2025-01-16,17344.0,Debit Card,Success,571663,High
21920,23341,2022-07-19,2019.0,Debit Card,Success,561382,High
21921,13115,2023-08-07,16415.0,Debit Card,Success,130083,Very Low
21922,15685,2024-06-28,24088.0,Auto Debit,Success,583285,High
21923,4315,2022-02-13,5179.0,Credit Card,Success,740948,Very High
21924,11034,2025-04-15,13773.0,UPI,Success,771090,Very High
21925,7101,2023-06-21,11689.0,UPI,Success,402587,Medium
21926,10967,2023-03-04,11711.0,Debit Card,Success,643784,Very High
21927,28266,2022-06-11,12715.0,Auto Debit,Success,293303,Low
21928,10410,2022-01-29,11123.0,Net Banking,Success,311164,Low
21929,28618,2023-05-19,12627.0,UPI,Success,695165,Very High
21930,28428,2024-02-10,3666.0,Debit Card,Success,231326,Low
21931,7562,2022-08-09,6942.0,UPI,Pending,180928,Low
21932,27687,2022-09-09,4957.0,Debit Card,Success,295371,Low
21933,22173,2022-09-06,5433.0,Auto Debit,Failed,223447,Low
21934,22189,2023-05-04,9104.0,Debit Card,Success,99895,Very Low
21935,2048,2025-05-04,18412.0,Credit Card,Success,76194,Very Low
21936,25215,2024-10-01,5518.0,UPI,Success,755624,Very High
21937,6696,2025-03-27,3095.0,UPI,Success,596159,High
21938,17337,2025-05-04,941.0,Auto Debit,Success,116839,Very Low
21939,11802,2022-09-01,12627.0,UPI,Success,758615,Very High
21940,1502,2024-03-02,5893.0,Auto Debit,Success,595696,High
21941,8868,2026-03-14,8271.0,Auto Debit,Failed,239826,Low
21942,24973,2022-07-14,20498.0,Debit Card,Success,122213,Very Low
21943,23272,2022-05-10,22966.0,Debit Card,Success,276005,Low
21944,387,2026-04-17,19159.0,Credit Card,Success,778451,Very High
21945,23374,2022-09-10,6480.0,Auto Debit,Success,87620,Very Low
21946,23093,2025-07-03,12746.0,UPI,Failed,476786,Medium
21947,1755,2025-06-30,19186.0,UPI,Success,588368,High
21948,19659,2025-06-21,22356.0,Net Banking,Success,245682,Low
21949,4863,2025-07-01,19941.0,Credit Card,Success,533312,High
21950,10646,2022-10-10,24967.0,UPI,Success,345484,Medium
21951,25906,2024-02-27,21278.0,Debit Card,Success,377787,Medium
21952,6125,2024-01-28,6295.0,Debit Card,Success,709233,Very High
21953,14,2025-06-13,11372.0,Credit Card,Success,69046,Very Low
21954,14302,2024-05-21,9232.0,Auto Debit,Success,417951,Medium
21955,15385,2023-03-25,24479.0,Net Banking,Success,615165,High
21956,15602,2022-01-20,18504.0,Debit Card,Failed,513307,High
21957,2810,2023-08-07,10877.0,Auto Debit,Success,757984,Very High
21958,6118,2023-06-29,4863.0,Debit Card,Success,10256,Very Low
21959,20320,2025-10-12,19837.0,UPI,Pending,545099,High
21960,11679,2022-12-10,8539.0,Net Banking,Success,420459,Medium
21961,16226,2022-05-22,19175.0,UPI,Success,19312,Very Low
21962,22091,2022-08-21,113.0,UPI,Success,484415,High
21963,4318,2022-08-04,16045.0,Credit Card,Success,526436,High
21964,8978,2024-11-17,4296.0,Debit Card,Success,319119,Medium
21965,20268,2024-01-14,16599.0,Auto Debit,Success,792347,Very High
21966,3853,2025-12-26,590.0,Credit Card,Success,318001,Medium
21967,23202,2026-04-18,12746.0,UPI,Failed,329646,Medium
21968,23068,2024-03-25,6316.0,Credit Card,Success,204358,Low
21969,23636,2022-01-04,6392.0,UPI,Success,486500,High
21970,9050,2022-10-10,16532.0,Auto Debit,Success,196957,Low
21971,7261,2023-01-23,9379.0,Debit Card,Success,708759,Very High
21972,29599,2022-01-13,3319.0,Credit Card,Success,547614,High
21973,15353,2024-01-31,5349.0,Net Banking,Failed,286566,Low
21974,20746,2023-02-17,14811.0,Credit Card,Success,90663,Very Low
21975,9691,2023-01-30,13766.0,Auto Debit,Success,353144,Medium
21976,5050,2024-08-17,1021.0,Debit Card,Success,444416,Medium
21977,7589,2025-12-21,1627.0,Debit Card,Success,232286,Low
21978,23691,2023-04-14,22538.0,Auto Debit,Success,111303,Very Low
21979,15116,2023-12-31,19076.0,Debit Card,Success,764160,Very High
21980,25572,2023-06-12,12640.0,UPI,Failed,105300,Very Low
21981,5327,2023-07-17,9720.0,Net Banking,Success,188204,Low
21982,17357,2023-10-24,5736.0,Net Banking,Success,265078,Low
21983,8574,2025-11-07,24751.0,Net Banking,Success,139667,Very Low
21984,3169,2024-05-09,12627.0,UPI,Success,653847,Very High
21985,23086,2025-05-25,4986.0,Debit Card,Success,136290,Very Low
21986,15521,2026-04-11,12746.0,UPI,Success,450527,Medium
21987,24096,2023-02-05,8905.0,Auto Debit,Success,290262,Low
21988,9424,2025-11-23,14853.0,Debit Card,Success,469262,Medium
21989,13830,2022-06-21,7982.0,Auto Debit,Success,471537,Medium
21990,27088,2023-04-15,17883.0,Debit Card,Success,211589,Low
21991,5197,2023-02-03,7958.0,Credit Card,Success,582197,High
21992,24854,2022-12-01,9846.0,Debit Card,Failed,467187,Medium
21993,26163,2026-03-06,24968.0,Auto Debit,Success,440341,Medium
21994,5695,2024-02-24,13967.0,Debit Card,Success,648195,Very High
21995,7914,2022-02-11,8241.0,Net Banking,Success,144563,Very Low
21996,23440,2022-12-14,11662.0,Credit Card,Success,170665,Low
21997,5324,2023-09-02,2991.0,Credit Card,Pending,65470,Very Low
21998,27024,2024-06-22,22681.0,Credit Card,Failed,601536,High
21999,403,2024-05-16,8827.0,Debit Card,Success,692397,Very High
22000,10898,2024-04-22,13747.0,Net Banking,Success,518900,High
22001,8358,2022-07-16,3555.0,Auto Debit,Success,667921,Very High
22002,16174,2024-03-17,3243.0,Credit Card,Failed,100224,Very Low
22003,29173,2025-09-20,21475.0,Net Banking,Success,700813,Very High
22004,6871,2025-07-08,22849.0,UPI,Success,588600,High
22005,25297,2023-10-22,23733.0,Debit Card,Success,438119,Medium
22006,6349,2022-02-11,5982.0,UPI,Success,244830,Low
22007,24606,2022-02-28,23683.0,Auto Debit,Success,413333,Medium
22008,28326,2022-02-26,13491.0,Auto Debit,Success,120366,Very Low
22009,22163,2023-01-19,3575.0,Credit Card,Success,248923,Low
22010,9629,2025-02-25,24149.0,Credit Card,Success,539392,High
22011,18981,2025-01-03,20345.0,Debit Card,Success,223862,Low
22012,16142,2024-07-31,21696.0,Net Banking,Success,477579,High
22013,18270,2022-01-16,8398.0,Auto Debit,Success,373616,Medium
22014,4648,2024-07-02,21976.0,Auto Debit,Success,595376,High
22015,29771,2024-04-24,4162.0,Debit Card,Success,125994,Very Low
22016,15074,2024-07-06,6135.0,UPI,Success,621121,High
22017,5585,2025-06-16,3536.0,Auto Debit,Success,26814,Very Low
22018,5424,2025-03-17,9121.0,Credit Card,Success,599612,High
22019,26129,2023-10-17,6791.0,UPI,Success,539446,High
22020,5248,2023-12-17,4137.0,Debit Card,Success,162573,Low
22021,26696,2025-08-31,22628.0,Auto Debit,Failed,509873,High
22022,23446,2023-07-10,18350.0,Credit Card,Success,262281,Low
22023,21628,2022-08-04,13468.0,Debit Card,Pending,298926,Low
22024,4610,2022-08-11,12749.0,Net Banking,Success,710841,Very High
22025,11764,2023-09-21,6740.0,Net Banking,Success,441812,Medium
22026,21689,2023-01-15,18042.0,UPI,Success,759715,Very High
22027,17448,2026-04-29,12279.0,Debit Card,Success,500594,High
22028,7384,2024-05-14,19752.0,Debit Card,Success,203677,Low
22029,23836,2022-06-29,1833.0,UPI,Failed,559687,High
22030,17402,2022-04-08,1565.0,Debit Card,Success,742544,Very High
22031,473,2022-01-26,21118.0,Net Banking,Pending,50854,Very Low
22032,2733,2022-10-09,10724.0,Net Banking,Success,25842,Very Low
22033,6033,2023-08-29,23229.0,UPI,Success,160536,Low
22034,6910,2022-08-29,20557.0,Net Banking,Success,443336,Medium
22035,21956,2024-02-26,11964.0,UPI,Success,107224,Very Low
22036,2801,2023-06-02,6778.0,Credit Card,Success,181899,Low
22037,24107,2023-01-06,4664.0,Credit Card,Success,203289,Low
22038,15037,2023-12-20,8536.0,Debit Card,Success,624878,High
22039,28072,2025-03-12,13759.0,Credit Card,Success,566391,High
22040,6657,2023-04-05,23266.0,Auto Debit,Success,6652,Very Low
22041,528,2023-12-03,8286.0,Credit Card,Success,780511,Very High
22042,20188,2024-04-29,12005.0,Net Banking,Success,577481,High
22043,10837,2022-07-29,4800.0,Debit Card,Success,797162,Very High
22044,5620,2022-10-05,15652.0,Net Banking,Success,219789,Low
22045,7580,2023-10-05,24029.0,Credit Card,Success,738140,Very High
22046,12018,2022-12-21,1108.0,Auto Debit,Success,289694,Low
22047,12360,2024-03-23,23734.0,Net Banking,Success,353699,Medium
22048,16632,2023-12-14,3669.0,Credit Card,Success,737698,Very High
22049,22238,2024-10-02,24816.0,Debit Card,Success,516836,High
22050,15572,2023-12-24,3256.0,Credit Card,Success,369959,Medium
22051,16037,2022-04-29,8638.0,Credit Card,Pending,291498,Low
22052,27262,2022-08-20,14212.0,Credit Card,Success,28397,Very Low
22053,899,2022-06-25,23634.0,Debit Card,Success,323285,Medium
22054,23936,2025-08-31,11367.0,Debit Card,Success,194663,Low
22055,17063,2023-06-30,21299.0,Net Banking,Success,649994,Very High
22056,24868,2025-11-23,24226.0,Auto Debit,Success,444225,Medium
22057,25446,2022-12-16,7412.0,UPI,Success,740473,Very High
22058,29003,2023-09-04,4787.0,UPI,Success,471223,Medium
22059,393,2025-01-06,22098.0,Debit Card,Success,217983,Low
22060,7132,2026-02-06,21741.0,UPI,Success,10235,Very Low
22061,14121,2026-01-20,20298.0,Auto Debit,Success,83232,Very Low
22062,29939,2023-12-31,17498.0,Credit Card,Success,641626,Very High
22063,19699,2026-02-06,23145.0,Net Banking,Success,232678,Low
22064,25203,2026-04-19,11498.0,Debit Card,Success,232925,Low
22065,6190,2022-12-22,21536.0,UPI,Success,669752,Very High
22066,8412,2026-02-13,24226.0,Auto Debit,Success,259282,Low
22067,6306,2024-10-30,21731.0,Auto Debit,Success,343126,Medium
22068,13749,2025-04-15,24334.0,Credit Card,Success,195435,Low
22069,5838,2024-12-15,17266.0,Net Banking,Success,747237,Very High
22070,26442,2023-07-11,4793.0,Credit Card,Success,701525,Very High
22071,20802,2023-06-09,16145.0,UPI,Success,297234,Low
22072,14622,2025-12-08,15375.0,Debit Card,Success,599074,High
22073,8818,2025-10-06,4616.0,Auto Debit,Success,56689,Very Low
22074,10667,2023-11-02,12233.0,Credit Card,Success,762960,Very High
22075,10824,2025-01-23,3739.0,Net Banking,Success,290972,Low
22076,7217,2025-05-06,6149.0,Credit Card,Pending,610784,High
22077,28498,2025-02-05,7151.0,Debit Card,Success,724039,Very High
22078,27754,2022-10-25,16732.0,Net Banking,Success,232516,Low
22079,22709,2025-06-01,19843.0,Debit Card,Success,699032,Very High
22080,29314,2024-08-02,7681.0,Credit Card,Success,758081,Very High
22081,25049,2023-12-05,10371.0,Net Banking,Success,496621,High
22082,29979,2025-10-24,7207.0,Net Banking,Success,596655,High
22083,19263,2025-01-22,3222.0,Auto Debit,Failed,57521,Very Low
22084,16457,2022-07-02,9003.0,Net Banking,Success,397751,Medium
22085,29794,2026-02-26,801.0,Debit Card,Failed,68547,Very Low
22086,8455,2025-12-02,18640.0,Auto Debit,Success,384539,Medium
22087,13137,2024-08-09,6744.0,Net Banking,Success,204289,Low
22088,5652,2026-04-26,8017.0,Credit Card,Success,213389,Low
22089,8708,2023-01-11,5106.0,Debit Card,Success,232975,Low
22090,8866,2022-10-11,17688.0,Auto Debit,Success,208270,Low
22091,6736,2025-11-25,19449.0,Credit Card,Success,484412,High
22092,23965,2024-01-04,18746.0,Credit Card,Success,98467,Very Low
22093,28631,2025-08-20,6661.0,Auto Debit,Success,581120,High
22094,19833,2022-08-25,10210.0,Credit Card,Success,660429,Very High
22095,14788,2022-01-10,16903.0,Debit Card,Success,141809,Very Low
22096,7003,2023-03-28,6267.0,UPI,Pending,449638,Medium
22097,3407,2024-08-06,21446.0,Credit Card,Success,768027,Very High
22098,24409,2023-11-11,7746.0,Auto Debit,Success,433703,Medium
22099,12284,2022-01-24,11941.0,Debit Card,Success,46161,Very Low
22100,9386,2025-06-17,19185.0,UPI,Success,324303,Medium
22101,26277,2025-11-12,21902.0,Auto Debit,Success,304953,Low
22102,21177,2024-03-18,10823.0,UPI,Success,489106,High
22103,8634,2022-04-06,18570.0,Debit Card,Pending,547836,High
22104,10796,2023-03-25,7695.0,Auto Debit,Success,536117,High
22105,15889,2023-12-17,17286.0,UPI,Success,214176,Low
22106,21673,2022-06-04,263.0,UPI,Success,469218,Medium
22107,15737,2023-06-23,12298.0,Debit Card,Pending,456760,Medium
22108,3731,2022-06-12,23173.0,Debit Card,Success,476080,Medium
22109,9311,2025-11-28,14582.0,Debit Card,Success,661481,Very High
22110,18618,2026-02-26,15700.0,Debit Card,Success,209942,Low
22111,21362,2022-04-07,2549.0,UPI,Success,292554,Low
22112,13320,2025-03-01,9149.0,Net Banking,Success,417695,Medium
22113,9435,2024-04-19,6127.0,Debit Card,Success,533567,High
22114,3652,2025-10-21,9146.0,Net Banking,Success,336147,Medium
22115,20807,2024-07-12,23797.0,UPI,Success,595426,High
22116,24996,2023-05-16,4930.0,UPI,Success,609920,High
22117,28634,2025-06-01,21272.0,UPI,Success,746510,Very High
22118,19012,2025-07-24,15804.0,Auto Debit,Pending,325067,Medium
22119,20231,2026-02-27,4727.0,Credit Card,Pending,30924,Very Low
22120,5868,2025-02-03,18529.0,Debit Card,Success,202592,Low
22121,17746,2024-11-30,15323.0,UPI,Success,440521,Medium
22122,22057,2023-09-22,16746.0,Debit Card,Success,385336,Medium
22123,1211,2025-03-14,7317.0,Credit Card,Success,680274,Very High
22124,28796,2022-05-16,4731.0,Credit Card,Success,9788,Very Low
22125,9120,2022-04-14,2440.0,Net Banking,Success,400428,Medium
22126,1633,2023-01-04,877.0,Auto Debit,Success,217607,Low
22127,2505,2022-07-07,13436.0,Debit Card,Success,701327,Very High
22128,15158,2025-11-07,24675.0,UPI,Success,318043,Medium
22129,15303,2025-12-07,14914.0,Auto Debit,Success,531687,High
22130,279,2024-05-26,4666.0,Net Banking,Success,613840,High
22131,10570,2023-08-02,14395.0,UPI,Success,476670,Medium
22132,13384,2023-01-30,4217.0,Auto Debit,Success,354974,Medium
22133,16395,2022-01-17,6247.0,Net Banking,Failed,114916,Very Low
22134,1464,2026-02-05,4031.0,Debit Card,Success,320045,Medium
22135,8327,2023-04-01,21403.0,Credit Card,Success,288751,Low
22136,14598,2023-09-18,19918.0,Auto Debit,Success,511110,High
22137,20821,2026-02-25,16009.0,Net Banking,Success,675205,Very High
22138,7536,2023-07-10,19383.0,Net Banking,Success,54671,Very Low
22139,6280,2025-06-13,12490.0,UPI,Success,272543,Low
22140,3848,2022-03-03,21241.0,Auto Debit,Success,463965,Medium
22141,19163,2024-10-22,18659.0,UPI,Success,194082,Low
22142,28802,2023-07-02,12079.0,Auto Debit,Success,452609,Medium
22143,20562,2023-10-07,1322.0,Net Banking,Success,609538,High
22144,3529,2025-10-08,6557.0,UPI,Success,567703,High
22145,27457,2026-03-29,4756.0,Net Banking,Success,214692,Low
22146,449,2025-09-20,15423.0,Credit Card,Success,642827,Very High
22147,8469,2025-02-19,18563.0,UPI,Success,280271,Low
22148,977,2025-04-04,6465.0,Debit Card,Success,595371,High
22149,24114,2023-01-23,18451.0,UPI,Success,114866,Very Low
22150,12623,2025-06-06,18569.0,Debit Card,Success,309121,Low
22151,5744,2025-01-26,5389.0,Auto Debit,Success,537046,High
22152,24758,2022-10-17,13135.0,UPI,Success,467258,Medium
22153,29682,2023-10-10,24690.0,Credit Card,Success,352806,Medium
22154,18232,2024-01-03,21348.0,UPI,Success,777346,Very High
22155,15910,2023-05-22,17217.0,Net Banking,Success,744909,Very High
22156,2303,2022-07-18,16368.0,Credit Card,Success,523581,High
22157,6510,2023-12-18,21331.0,Credit Card,Success,303434,Low
22158,8621,2025-08-17,4995.0,Credit Card,Success,228901,Low
22159,27542,2023-02-11,9716.0,UPI,Success,745887,Very High
22160,2895,2022-03-10,8622.0,Net Banking,Success,404139,Medium
22161,20140,2022-09-25,4140.0,Auto Debit,Success,50477,Very Low
22162,14214,2026-03-28,13197.0,Auto Debit,Success,84725,Very Low
22163,1336,2024-07-09,15362.0,Auto Debit,Success,166959,Low
22164,28722,2026-02-09,16967.0,UPI,Success,398306,Medium
22165,24879,2025-11-30,22823.0,Credit Card,Success,159748,Low
22166,10754,2024-08-26,18309.0,Credit Card,Success,563157,High
22167,20434,2026-01-04,18803.0,Debit Card,Success,702413,Very High
22168,24278,2023-02-04,13788.0,UPI,Success,593243,High
22169,15884,2022-10-19,22143.0,Debit Card,Success,378622,Medium
22170,23776,2022-06-26,10908.0,Debit Card,Success,362448,Medium
22171,28614,2022-12-02,11823.0,Debit Card,Success,202020,Low
22172,4460,2026-02-13,4975.0,Net Banking,Success,359923,Medium
22173,12325,2022-10-16,19504.0,Net Banking,Success,279338,Low
22174,4277,2023-01-20,10111.0,Net Banking,Success,571696,High
22175,23521,2024-10-20,13115.0,Net Banking,Success,317247,Medium
22176,18124,2026-04-26,24578.0,Credit Card,Success,784986,Very High
22177,13669,2025-09-07,5255.0,UPI,Success,328502,Medium
22178,13494,2023-10-16,4462.0,Credit Card,Success,220208,Low
22179,4590,2025-01-28,7760.0,UPI,Success,440921,Medium
22180,18163,2023-04-05,24459.0,Auto Debit,Success,674321,Very High
22181,9779,2024-02-26,13489.0,Auto Debit,Success,475090,Medium
22182,4988,2022-01-07,13084.0,Debit Card,Success,705159,Very High
22183,29903,2022-06-26,8136.0,Credit Card,Success,554964,High
22184,21847,2025-08-31,24266.0,Net Banking,Success,199701,Low
22185,20261,2025-09-23,5320.0,Auto Debit,Success,601364,High
22186,3516,2025-09-07,5585.0,Auto Debit,Success,703304,Very High
22187,13010,2022-01-18,18700.0,Debit Card,Success,591166,High
22188,19042,2026-01-06,15035.0,Net Banking,Success,705902,Very High
22189,21977,2024-12-26,2601.0,Auto Debit,Success,557929,High
22190,29147,2022-07-26,17559.0,UPI,Success,533477,High
22191,25184,2023-12-02,12956.0,Credit Card,Failed,584333,High
22192,13031,2025-02-08,20382.0,UPI,Pending,243796,Low
22193,7985,2023-11-25,3228.0,Auto Debit,Success,20455,Very Low
22194,28299,2025-08-19,7218.0,UPI,Success,793559,Very High
22195,11741,2023-10-08,22193.0,Auto Debit,Success,783120,Very High
22196,22795,2022-03-14,24886.0,Auto Debit,Success,184997,Low
22197,8160,2023-02-08,5188.0,UPI,Success,497245,High
22198,17927,2023-08-03,9752.0,Debit Card,Success,584731,High
